Time [s], Analyzer Name, Decoded Protocol Result
15.716372000000000,ch 1 - async serial,0x22
15.716459166666667,ch 1 - async serial,0x88
15.716546291666667,ch 1 - async serial,0x13
15.716633375000001,ch 1 - async serial,0x1A
15.716720499999999,ch 1 - async serial,0x1E
15.716807625000000,ch 1 - async serial,0x2D
15.716894708333333,ch 1 - async serial,0xD8
15.716981875000000,ch 1 - async serial,0xFB
15.717068958333334,ch 1 - async serial,0xFF
15.717156083333334,ch 1 - async serial,0xFF
15.717243208333333,ch 1 - async serial,0xA8
15.717330333333333,ch 1 - async serial,0x0E
15.717417458333333,ch 1 - async serial,0xCA
15.717504541666667,ch 1 - async serial,0x07
15.717591666666667,ch 1 - async serial,0x1A
15.717678791666666,ch 1 - async serial,0x00
15.717765916666666,ch 1 - async serial,0x36
15.717853041666666,ch 1 - async serial,0x00
15.717940125000000,ch 1 - async serial,0x00
15.718027250000000,ch 1 - async serial,0x00
15.718114375000001,ch 1 - async serial,0x00
15.718201541666666,ch 1 - async serial,0x00
15.718288625000000,ch 1 - async serial,0x02
15.718375708333333,ch 1 - async serial,0x0F
15.718462833333334,ch 1 - async serial,0x02
15.718549958333334,ch 1 - async serial,0x0F
15.718637041666666,ch 1 - async serial,0x04
15.718724208333333,ch 1 - async serial,0x0F
15.718811291666666,ch 1 - async serial,0x0C
15.718898416666667,ch 1 - async serial,0x00
15.718985500000000,ch 1 - async serial,0x8E
15.719072625000001,ch 1 - async serial,0x9D
15.721221416666667,ch 1 - async serial,0x55
15.721308583333334,ch 1 - async serial,0x42
15.721395708333333,ch 1 - async serial,0x04
15.721482875000000,ch 1 - async serial,0xB0
15.721570000000000,ch 1 - async serial,0x0B
15.721657166666667,ch 1 - async serial,0x03
15.721744291666667,ch 1 - async serial,0x39
15.721831416666667,ch 1 - async serial,0x00
15.721918499999999,ch 1 - async serial,0x40
15.722005666666666,ch 1 - async serial,0x0E
15.722092833333333,ch 1 - async serial,0x23
15.722179916666667,ch 1 - async serial,0x72
15.722267041666667,ch 1 - async serial,0x65
15.722354166666667,ch 1 - async serial,0x63
15.722441249999999,ch 1 - async serial,0x6F
15.722528375000000,ch 1 - async serial,0x72
15.722615458333333,ch 1 - async serial,0x64
15.722702583333334,ch 1 - async serial,0x20
15.722789666666667,ch 1 - async serial,0x37
15.722876749999999,ch 1 - async serial,0x2D
15.722963875000000,ch 1 - async serial,0x38
15.723050958333333,ch 1 - async serial,0x3A
15.723138041666667,ch 1 - async serial,0x09
15.723225166666667,ch 1 - async serial,0x30
15.723312291666666,ch 1 - async serial,0x78
15.723399375000000,ch 1 - async serial,0x30
15.723486458333333,ch 1 - async serial,0x30
15.723573625000000,ch 1 - async serial,0x30
15.723660750000001,ch 1 - async serial,0x30
15.723747875000001,ch 1 - async serial,0x20
15.723834999999999,ch 1 - async serial,0x30
15.723922125000000,ch 1 - async serial,0x30
15.724009208333333,ch 1 - async serial,0x30
15.724096291666667,ch 1 - async serial,0x30
15.724183375000001,ch 1 - async serial,0x30
15.724270499999999,ch 1 - async serial,0x30
15.724357625000000,ch 1 - async serial,0x32
15.724444791666667,ch 1 - async serial,0x30
15.724531916666667,ch 1 - async serial,0x30
15.724619000000001,ch 1 - async serial,0x30
15.724706125000001,ch 1 - async serial,0x30
15.724793291666666,ch 1 - async serial,0x30
15.724880375000000,ch 1 - async serial,0x09
15.724967500000000,ch 1 - async serial,0x30
15.725054666666667,ch 1 - async serial,0x78
15.725141833333334,ch 1 - async serial,0x30
15.725228958333334,ch 1 - async serial,0x30
15.725316083333333,ch 1 - async serial,0x30
15.725403208333333,ch 1 - async serial,0x30
15.725490333333333,ch 1 - async serial,0x20
15.725577416666667,ch 1 - async serial,0x30
15.725664541666667,ch 1 - async serial,0x30
15.725751666666667,ch 1 - async serial,0x30
15.725838791666666,ch 1 - async serial,0x30
15.725925916666666,ch 1 - async serial,0x31
15.726013000000000,ch 1 - async serial,0x38
15.726100166666667,ch 1 - async serial,0x32
15.726187250000001,ch 1 - async serial,0x30
15.726274374999999,ch 1 - async serial,0x30
15.726361458333333,ch 1 - async serial,0x30
15.726448583333333,ch 1 - async serial,0x30
15.726535666666667,ch 1 - async serial,0x30
15.726622708333334,ch 1 - async serial,0x09
15.726709791666666,ch 1 - async serial,0x00
15.726796958333333,ch 1 - async serial,0x89
15.726884083333333,ch 1 - async serial,0xB4
15.727350833333333,ch 1 - async serial,0x55
15.727437916666666,ch 1 - async serial,0x2C
15.727525041666667,ch 1 - async serial,0x04
15.727612166666667,ch 1 - async serial,0x36
15.727699291666667,ch 1 - async serial,0x0B
15.727786458333334,ch 1 - async serial,0x03
15.727873625000001,ch 1 - async serial,0x3A
15.727960708333333,ch 1 - async serial,0x00
15.728047791666667,ch 1 - async serial,0x40
15.728134916666667,ch 1 - async serial,0x0D
15.728222083333334,ch 1 - async serial,0x02
15.728309208333334,ch 1 - async serial,0x00
15.728396249999999,ch 1 - async serial,0x1E
15.728483375000000,ch 1 - async serial,0x2D
15.728570458333333,ch 1 - async serial,0x00
15.728657625000000,ch 1 - async serial,0x00
15.728744708333334,ch 1 - async serial,0xD8
15.728831791666666,ch 1 - async serial,0xFB
15.728918875000000,ch 1 - async serial,0xFF
15.729006000000000,ch 1 - async serial,0xFF
15.729093083333334,ch 1 - async serial,0xA8
15.729180166666668,ch 1 - async serial,0x0E
15.729267249999999,ch 1 - async serial,0x00
15.729354375000000,ch 1 - async serial,0x00
15.729441500000000,ch 1 - async serial,0xCE
15.729528583333334,ch 1 - async serial,0x07
15.729615750000001,ch 1 - async serial,0x00
15.729702833333333,ch 1 - async serial,0x00
15.729789916666666,ch 1 - async serial,0x03
15.729877083333333,ch 1 - async serial,0x01
15.729964166666667,ch 1 - async serial,0x03
15.730051291666667,ch 1 - async serial,0x36
15.730138374999999,ch 1 - async serial,0x00
15.730225500000000,ch 1 - async serial,0x00
15.730312583333333,ch 1 - async serial,0x00
15.730399708333334,ch 1 - async serial,0x00
15.730486791666667,ch 1 - async serial,0x00
15.730573916666666,ch 1 - async serial,0x00
15.730661083333333,ch 1 - async serial,0x00
15.730748125000000,ch 1 - async serial,0x00
15.730835250000000,ch 1 - async serial,0x10
15.730922375000000,ch 1 - async serial,0x01
15.731009458333334,ch 1 - async serial,0xF1
15.731073000000000,ch 0 - Async Serial,0x55
15.731096624999999,ch 1 - async serial,0x8E
15.731159666666667,ch 0 - Async Serial,0x11
15.731246375000000,ch 0 - Async Serial,0x04
15.731333041666666,ch 0 - Async Serial,0x92
15.731419708333334,ch 0 - Async Serial,0x03
15.731506375000000,ch 0 - Async Serial,0x0B
15.731593041666667,ch 0 - Async Serial,0x38
15.731615708333333,ch 1 - async serial,0x55
15.731679750000000,ch 0 - Async Serial,0x00
15.731702791666667,ch 1 - async serial,0x2C
15.731766416666666,ch 0 - Async Serial,0x80
15.731789875000000,ch 1 - async serial,0x04
15.731853083333334,ch 0 - Async Serial,0x0E
15.731876958333334,ch 1 - async serial,0x36
15.731939750000000,ch 0 - Async Serial,0x22
15.731964041666666,ch 1 - async serial,0x0B
15.732026416666667,ch 0 - Async Serial,0x00
15.732051166666666,ch 1 - async serial,0x09
15.732113125000000,ch 0 - Async Serial,0x00
15.732138250000000,ch 1 - async serial,0x3B
15.732199791666666,ch 0 - Async Serial,0x88
15.732225333333334,ch 1 - async serial,0x00
15.732286458333334,ch 0 - Async Serial,0x13
15.732312458333332,ch 1 - async serial,0x00
15.732373125000001,ch 0 - Async Serial,0x0B
15.732399541666666,ch 1 - async serial,0x0D
15.732459791666667,ch 0 - Async Serial,0x13
15.732486625000000,ch 1 - async serial,0x02
15.732546458333333,ch 0 - Async Serial,0x55
15.732573750000000,ch 1 - async serial,0x00
15.732633166666666,ch 0 - Async Serial,0x0F
15.732660875000001,ch 1 - async serial,0x1E
15.732719833333332,ch 0 - Async Serial,0x04
15.732747958333333,ch 1 - async serial,0x2D
15.732806500000001,ch 0 - Async Serial,0xA2
15.732835083333333,ch 1 - async serial,0x00
15.732893166666667,ch 0 - Async Serial,0x03
15.732922166666667,ch 1 - async serial,0x00
15.732979875000000,ch 0 - Async Serial,0x0B
15.733009291666667,ch 1 - async serial,0xD8
15.733066541666666,ch 0 - Async Serial,0x39
15.733096375000001,ch 1 - async serial,0xFB
15.733153208333333,ch 0 - Async Serial,0x00
15.733183500000001,ch 1 - async serial,0xFF
15.733239875000001,ch 0 - Async Serial,0x80
15.733270583333333,ch 1 - async serial,0xFF
15.733326541666667,ch 0 - Async Serial,0x0E
15.733357666666667,ch 1 - async serial,0xA8
15.733413208333333,ch 0 - Async Serial,0x23
15.733444750000000,ch 1 - async serial,0x0E
15.733499916666666,ch 0 - Async Serial,0x00
15.733531916666667,ch 1 - async serial,0x00
15.733586583333333,ch 0 - Async Serial,0x00
15.733619041666667,ch 1 - async serial,0x00
15.733673250000001,ch 0 - Async Serial,0x69
15.733706166666666,ch 1 - async serial,0xCE
15.733759916666667,ch 0 - Async Serial,0x2A
15.733793291666666,ch 1 - async serial,0x07
15.733846583333333,ch 0 - Async Serial,0x55
15.733880333333333,ch 1 - async serial,0x00
15.733933291666666,ch 0 - Async Serial,0x0F
15.733967458333334,ch 1 - async serial,0x00
15.734019958333333,ch 0 - Async Serial,0x04
15.734054583333334,ch 1 - async serial,0x03
15.734106625000001,ch 0 - Async Serial,0xA2
15.734141708333333,ch 1 - async serial,0x01
15.734193291666667,ch 0 - Async Serial,0x03
15.734228833333333,ch 1 - async serial,0x03
15.734279958333333,ch 0 - Async Serial,0x0B
15.734315916666667,ch 1 - async serial,0x36
15.734366666666666,ch 0 - Async Serial,0x00
15.734403083333333,ch 1 - async serial,0x00
15.734453333333333,ch 0 - Async Serial,0x00
15.734490125000001,ch 1 - async serial,0x00
15.734540000000001,ch 0 - Async Serial,0x80
15.734577208333333,ch 1 - async serial,0x00
15.734626666666667,ch 0 - Async Serial,0x0D
15.734664374999999,ch 1 - async serial,0x00
15.734713333333334,ch 0 - Async Serial,0x02
15.734751500000000,ch 1 - async serial,0x00
15.734800041666666,ch 0 - Async Serial,0x00
15.734838625000000,ch 1 - async serial,0x00
15.734886708333333,ch 0 - Async Serial,0x00
15.734925708333334,ch 1 - async serial,0x00
15.734973374999999,ch 0 - Async Serial,0x30
15.735012791666668,ch 1 - async serial,0x00
15.735060041666667,ch 0 - Async Serial,0xC1
15.735099916666666,ch 1 - async serial,0x10
15.735187041666666,ch 1 - async serial,0x01
15.735274125000000,ch 1 - async serial,0xA8
15.735361208333334,ch 1 - async serial,0x72
15.735558166666667,ch 1 - async serial,0x55
15.735645291666666,ch 1 - async serial,0x15
15.735732458333333,ch 1 - async serial,0x04
15.735819583333333,ch 1 - async serial,0xA9
15.735906708333333,ch 1 - async serial,0x0B
15.735993791666667,ch 1 - async serial,0x09
15.736080916666667,ch 1 - async serial,0x3C
15.736168041666666,ch 1 - async serial,0x00
15.736255166666666,ch 1 - async serial,0x00
15.736342291666666,ch 1 - async serial,0x0D
15.736429458333333,ch 1 - async serial,0x03
15.736516541666667,ch 1 - async serial,0x00
15.736603625000001,ch 1 - async serial,0x03
15.736690749999999,ch 1 - async serial,0x02
15.736777875000000,ch 1 - async serial,0x0F
15.736865041666666,ch 1 - async serial,0x02
15.736952166666667,ch 1 - async serial,0x0F
15.737039333333334,ch 1 - async serial,0x04
15.737126458333334,ch 1 - async serial,0x0F
15.737213625000001,ch 1 - async serial,0x17
15.737300749999999,ch 1 - async serial,0x3C
16.451072041666666,ch 0 - Async Serial,0x55
16.451158750000001,ch 0 - Async Serial,0x11
16.451245416666666,ch 0 - Async Serial,0x04
16.451332083333334,ch 0 - Async Serial,0x92
16.451418749999998,ch 0 - Async Serial,0x04
16.451505416666667,ch 0 - Async Serial,0x0B
16.451592083333335,ch 0 - Async Serial,0x06
16.451678791666666,ch 0 - Async Serial,0x4A
16.451765458333334,ch 0 - Async Serial,0x20
16.451852124999998,ch 0 - Async Serial,0x0D
16.451938791666667,ch 0 - Async Serial,0x02
16.452025458333335,ch 0 - Async Serial,0x00
16.452112166666666,ch 0 - Async Serial,0x00
16.452198833333334,ch 0 - Async Serial,0x00
16.452285499999999,ch 0 - Async Serial,0x01
16.452372166666667,ch 0 - Async Serial,0x5A
16.452458833333335,ch 0 - Async Serial,0xDB
16.452545541666666,ch 0 - Async Serial,0x55
16.452632208333334,ch 0 - Async Serial,0x11
16.452718874999999,ch 0 - Async Serial,0x04
16.452805541666667,ch 0 - Async Serial,0x92
16.452892208333335,ch 0 - Async Serial,0x03
16.452978916666666,ch 0 - Async Serial,0x0B
16.453065583333334,ch 0 - Async Serial,0x2E
16.453152249999999,ch 0 - Async Serial,0x14
16.453238916666667,ch 0 - Async Serial,0x20
16.453325583333335,ch 0 - Async Serial,0x0D
16.453412291666666,ch 0 - Async Serial,0x03
16.453498958333334,ch 0 - Async Serial,0x01
16.453585624999999,ch 0 - Async Serial,0x00
16.453672291666667,ch 0 - Async Serial,0x00
16.453758958333335,ch 0 - Async Serial,0x00
16.453845666666666,ch 0 - Async Serial,0xBD
16.453932333333334,ch 0 - Async Serial,0xFB
16.474110083333333,ch 1 - async serial,0x55
16.474197208333333,ch 1 - async serial,0x2D
16.474284291666667,ch 1 - async serial,0x04
16.474371375000000,ch 1 - async serial,0xF2
16.474458500000001,ch 1 - async serial,0x0B
16.474545583333335,ch 1 - async serial,0x04
16.474632750000001,ch 1 - async serial,0x06
16.474719875000002,ch 1 - async serial,0x4A
16.474806958333332,ch 1 - async serial,0xA0
16.474894083333332,ch 1 - async serial,0x0D
16.474981249999999,ch 1 - async serial,0x02
16.475068333333333,ch 1 - async serial,0x00
16.475155375000000,ch 1 - async serial,0x00
16.475242458333334,ch 1 - async serial,0x1E
16.475329583333334,ch 1 - async serial,0x2D
16.475416666666668,ch 1 - async serial,0x00
16.475503750000001,ch 1 - async serial,0x00
16.475590875000002,ch 1 - async serial,0xCA
16.475677999999998,ch 1 - async serial,0xFB
16.475765124999999,ch 1 - async serial,0xFF
16.475852208333333,ch 1 - async serial,0xFF
16.475939333333333,ch 1 - async serial,0xA8
16.476026416666667,ch 1 - async serial,0x0E
16.476113458333334,ch 1 - async serial,0x00
16.476200583333334,ch 1 - async serial,0x00
16.476287666666668,ch 1 - async serial,0xCE
16.476374833333335,ch 1 - async serial,0x07
16.476461916666668,ch 1 - async serial,0x00
16.476549083333332,ch 1 - async serial,0x00
16.476636208333332,ch 1 - async serial,0x03
16.476723333333332,ch 1 - async serial,0x01
16.476810416666666,ch 1 - async serial,0x03
16.476897500000000,ch 1 - async serial,0x36
16.476984625000000,ch 1 - async serial,0x00
16.477071791666667,ch 1 - async serial,0x00
16.477158958333334,ch 1 - async serial,0x00
16.477246125000001,ch 1 - async serial,0x00
16.477333250000001,ch 1 - async serial,0x00
16.477420333333335,ch 1 - async serial,0x00
16.477507458333335,ch 1 - async serial,0x00
16.477594541666665,ch 1 - async serial,0x00
16.477681708333332,ch 1 - async serial,0x10
16.477768833333332,ch 1 - async serial,0x01
16.477855958333333,ch 1 - async serial,0x23
16.477943041666666,ch 1 - async serial,0xE6
16.495086000000001,ch 1 - async serial,0x55
16.495173125000001,ch 1 - async serial,0x16
16.495260250000001,ch 1 - async serial,0x04
16.495347416666668,ch 1 - async serial,0xFC
16.495434500000002,ch 1 - async serial,0x0B
16.495521624999999,ch 1 - async serial,0x03
16.495608749999999,ch 1 - async serial,0x2E
16.495695874999999,ch 1 - async serial,0x14
16.495782999999999,ch 1 - async serial,0xA0
16.495870083333333,ch 1 - async serial,0x0D
16.495957208333333,ch 1 - async serial,0x03
16.496044375000000,ch 1 - async serial,0x00
16.496131500000001,ch 1 - async serial,0x00
16.496218583333334,ch 1 - async serial,0x03
16.496305708333335,ch 1 - async serial,0x02
16.496392833333335,ch 1 - async serial,0x0F
16.496479958333332,ch 1 - async serial,0x03
16.496567041666665,ch 1 - async serial,0x0F
16.496654208333332,ch 1 - async serial,0x05
16.496741291666666,ch 1 - async serial,0x0F
16.496828416666666,ch 1 - async serial,0x14
16.496915541666667,ch 1 - async serial,0x66
16.717059041666666,ch 1 - async serial,0x55
16.717146208333332,ch 1 - async serial,0x0E
16.717233333333333,ch 1 - async serial,0x04
16.717320500000000,ch 1 - async serial,0x66
16.717407625000000,ch 1 - async serial,0x0B
16.717494750000000,ch 1 - async serial,0x03
16.717581833333334,ch 1 - async serial,0x3D
16.717669000000001,ch 1 - async serial,0x00
16.717756166666668,ch 1 - async serial,0x40
16.717843291666668,ch 1 - async serial,0x0E
16.717930416666668,ch 1 - async serial,0x02
16.718017541666665,ch 1 - async serial,0x00
16.718104666666665,ch 1 - async serial,0x95
16.718191791666666,ch 1 - async serial,0x99
16.718672791666666,ch 1 - async serial,0x55
16.718759958333333,ch 1 - async serial,0x2A
16.718847166666666,ch 1 - async serial,0x04
16.718934333333333,ch 1 - async serial,0x9C
16.719021416666667,ch 1 - async serial,0x0B
16.719108541666667,ch 1 - async serial,0x03
16.719195666666668,ch 1 - async serial,0x3E
16.719282791666668,ch 1 - async serial,0x00
16.719369916666668,ch 1 - async serial,0x40
16.719457041666665,ch 1 - async serial,0x0E
16.719544166666665,ch 1 - async serial,0x22
16.719631291666666,ch 1 - async serial,0x88
16.719718374999999,ch 1 - async serial,0x13
16.719805541666666,ch 1 - async serial,0x1A
16.719892625000000,ch 1 - async serial,0x1E
16.719979708333334,ch 1 - async serial,0x2D
16.720066875000001,ch 1 - async serial,0xCA
16.720154000000001,ch 1 - async serial,0xFB
16.720241083333335,ch 1 - async serial,0xFF
16.720328250000001,ch 1 - async serial,0xFF
16.720415416666668,ch 1 - async serial,0xA8
16.720502541666665,ch 1 - async serial,0x0E
16.720589666666665,ch 1 - async serial,0xCA
16.720676791666666,ch 1 - async serial,0x07
16.720763874999999,ch 1 - async serial,0x1A
16.720851041666666,ch 1 - async serial,0x00
16.720938125000000,ch 1 - async serial,0x36
16.721025208333334,ch 1 - async serial,0x00
16.721112291666667,ch 1 - async serial,0x00
16.721199416666668,ch 1 - async serial,0x00
16.721286583333335,ch 1 - async serial,0x00
16.721373750000001,ch 1 - async serial,0x00
16.721460874999998,ch 1 - async serial,0x02
16.721547999999999,ch 1 - async serial,0x0F
16.721635166666665,ch 1 - async serial,0x03
16.721722333333332,ch 1 - async serial,0x0F
16.721809458333333,ch 1 - async serial,0x05
16.721896583333333,ch 1 - async serial,0x0F
16.721983708333333,ch 1 - async serial,0x00
16.722070875000000,ch 1 - async serial,0x00
16.722158041666667,ch 1 - async serial,0xFC
16.722245125000001,ch 1 - async serial,0xEA
16.722999541666667,ch 1 - async serial,0x55
16.723086625000001,ch 1 - async serial,0x2C
16.723173750000001,ch 1 - async serial,0x04
16.723260875000001,ch 1 - async serial,0x36
16.723348000000001,ch 1 - async serial,0x0B
16.723435125000002,ch 1 - async serial,0x03
16.723522249999998,ch 1 - async serial,0x3F
16.723609374999999,ch 1 - async serial,0x00
16.723696458333333,ch 1 - async serial,0x40
16.723783624999999,ch 1 - async serial,0x0D
16.723870708333333,ch 1 - async serial,0x02
16.723957833333333,ch 1 - async serial,0x00
16.724044958333334,ch 1 - async serial,0x1E
16.724132041666667,ch 1 - async serial,0x2D
16.724219166666668,ch 1 - async serial,0x00
16.724306291666668,ch 1 - async serial,0x00
16.724393416666668,ch 1 - async serial,0xCA
16.724480541666665,ch 1 - async serial,0xFB
16.724567666666665,ch 1 - async serial,0xFF
16.724654791666666,ch 1 - async serial,0xFF
16.724741916666666,ch 1 - async serial,0xA8
16.724829041666666,ch 1 - async serial,0x0E
16.724916125000000,ch 1 - async serial,0x00
16.725003250000000,ch 1 - async serial,0x00
16.725090333333334,ch 1 - async serial,0xCE
16.725177458333334,ch 1 - async serial,0x07
16.725264583333335,ch 1 - async serial,0x00
16.725351708333335,ch 1 - async serial,0x00
16.725438833333332,ch 1 - async serial,0x03
16.725525999999999,ch 1 - async serial,0x01
16.725613083333332,ch 1 - async serial,0x03
16.725700249999999,ch 1 - async serial,0x36
16.725787333333333,ch 1 - async serial,0x00
16.725874458333333,ch 1 - async serial,0x00
16.725961625000000,ch 1 - async serial,0x00
16.726048750000000,ch 1 - async serial,0x00
16.726135833333334,ch 1 - async serial,0x00
16.726222958333334,ch 1 - async serial,0x00
16.726310083333335,ch 1 - async serial,0x00
16.726397250000002,ch 1 - async serial,0x00
16.726484333333332,ch 1 - async serial,0x10
16.726571458333332,ch 1 - async serial,0x01
16.726658541666666,ch 1 - async serial,0xDD
16.726745666666666,ch 1 - async serial,0xA4
16.727211624999999,ch 1 - async serial,0x55
16.727298791666666,ch 1 - async serial,0x2C
16.727385916666666,ch 1 - async serial,0x04
16.727473041666666,ch 1 - async serial,0x36
16.727560166666667,ch 1 - async serial,0x0B
16.727647333333334,ch 1 - async serial,0x09
16.727734458333334,ch 1 - async serial,0x40
16.727821625000001,ch 1 - async serial,0x00
16.727908791666668,ch 1 - async serial,0x00
16.727995916666668,ch 1 - async serial,0x0D
16.728083041666668,ch 1 - async serial,0x02
16.728170124999998,ch 1 - async serial,0x00
16.728257291666665,ch 1 - async serial,0x1E
16.728344416666665,ch 1 - async serial,0x2D
16.728431541666666,ch 1 - async serial,0x00
16.728518708333333,ch 1 - async serial,0x00
16.728605833333333,ch 1 - async serial,0xCA
16.728693041666666,ch 1 - async serial,0xFB
16.728780166666667,ch 1 - async serial,0xFF
16.728867291666667,ch 1 - async serial,0xFF
16.728954416666667,ch 1 - async serial,0xA8
16.729041500000001,ch 1 - async serial,0x0E
16.729128666666668,ch 1 - async serial,0x00
16.729215791666668,ch 1 - async serial,0x00
16.729302916666665,ch 1 - async serial,0xCE
16.729390041666665,ch 1 - async serial,0x07
16.729477166666666,ch 1 - async serial,0x00
16.729564291666666,ch 1 - async serial,0x00
16.729651416666666,ch 1 - async serial,0x03
16.729738583333333,ch 1 - async serial,0x01
16.729825625000000,ch 1 - async serial,0x03
16.729912750000000,ch 1 - async serial,0x36
16.729999875000001,ch 1 - async serial,0x00
16.730087000000001,ch 1 - async serial,0x00
16.730174125000001,ch 1 - async serial,0x00
16.730261250000002,ch 1 - async serial,0x00
16.730348416666665,ch 1 - async serial,0x00
16.730435583333332,ch 1 - async serial,0x00
16.730522749999999,ch 1 - async serial,0x00
16.730609833333332,ch 1 - async serial,0x00
16.730696958333333,ch 1 - async serial,0x10
16.730784083333333,ch 1 - async serial,0x01
16.730871208333333,ch 1 - async serial,0x8D
16.730958375000000,ch 1 - async serial,0x16
16.731127083333334,ch 0 - Async Serial,0x55
16.731155958333332,ch 1 - async serial,0x55
16.731213749999998,ch 0 - Async Serial,0x0F
16.731243083333332,ch 1 - async serial,0x15
16.731300416666667,ch 0 - Async Serial,0x04
16.731330166666666,ch 1 - async serial,0x04
16.731387083333335,ch 0 - Async Serial,0xA2
16.731417333333333,ch 1 - async serial,0xA9
16.731473749999999,ch 0 - Async Serial,0x03
16.731504458333333,ch 1 - async serial,0x0B
16.731560458333334,ch 0 - Async Serial,0x0B
16.731591583333334,ch 1 - async serial,0x09
16.731647124999999,ch 0 - Async Serial,0x3D
16.731678708333334,ch 1 - async serial,0x41
16.731733791666667,ch 0 - Async Serial,0x00
16.731765833333334,ch 1 - async serial,0x00
16.731820458333335,ch 0 - Async Serial,0x80
16.731852916666668,ch 1 - async serial,0x00
16.731907124999999,ch 0 - Async Serial,0x0E
16.731940041666668,ch 1 - async serial,0x0D
16.731993833333334,ch 0 - Async Serial,0x02
16.732027166666665,ch 1 - async serial,0x03
16.732080499999999,ch 0 - Async Serial,0x00
16.732114291666665,ch 1 - async serial,0x00
16.732167166666667,ch 0 - Async Serial,0x01
16.732201458333332,ch 1 - async serial,0x03
16.732253833333335,ch 0 - Async Serial,0x71
16.732288624999999,ch 1 - async serial,0x02
16.732340499999999,ch 0 - Async Serial,0x0D
16.732375749999999,ch 1 - async serial,0x0F
16.732427208333334,ch 0 - Async Serial,0x55
16.732462875000000,ch 1 - async serial,0x03
16.732513874999999,ch 0 - Async Serial,0x11
16.732550000000000,ch 1 - async serial,0x0F
16.732600541666667,ch 0 - Async Serial,0x04
16.732637125000000,ch 1 - async serial,0x05
16.732687208333335,ch 0 - Async Serial,0x92
16.732724250000000,ch 1 - async serial,0x0F
16.732773874999999,ch 0 - Async Serial,0x03
16.732811375000001,ch 1 - async serial,0x24
16.732860541666668,ch 0 - Async Serial,0x0B
16.732898500000001,ch 1 - async serial,0x8B
16.732947249999999,ch 0 - Async Serial,0x3E
16.733033916666667,ch 0 - Async Serial,0x00
16.733120583333335,ch 0 - Async Serial,0x80
16.733207250000000,ch 0 - Async Serial,0x0E
16.733293916666668,ch 0 - Async Serial,0x22
16.733380624999999,ch 0 - Async Serial,0x00
16.733467291666667,ch 0 - Async Serial,0x00
16.733553958333335,ch 0 - Async Serial,0x88
16.733640625000000,ch 0 - Async Serial,0x13
16.733727291666668,ch 0 - Async Serial,0x14
16.733813999999999,ch 0 - Async Serial,0xB7
16.733900666666667,ch 0 - Async Serial,0x55
16.733987333333335,ch 0 - Async Serial,0x0F
16.734074000000000,ch 0 - Async Serial,0x04
16.734160666666668,ch 0 - Async Serial,0xA2
16.734247374999999,ch 0 - Async Serial,0x03
16.734334041666667,ch 0 - Async Serial,0x0B
16.734420708333332,ch 0 - Async Serial,0x00
16.734507375000000,ch 0 - Async Serial,0x00
16.734594041666668,ch 0 - Async Serial,0x80
16.734680749999999,ch 0 - Async Serial,0x0D
16.734767416666667,ch 0 - Async Serial,0x02
16.734854083333332,ch 0 - Async Serial,0x00
16.734940750000000,ch 0 - Async Serial,0x00
16.735027416666668,ch 0 - Async Serial,0x30
16.735114124999999,ch 0 - Async Serial,0xC1
17.451143458333334,ch 0 - Async Serial,0x55
17.451230166666665,ch 0 - Async Serial,0x11
17.451316833333333,ch 0 - Async Serial,0x04
17.451403500000001,ch 0 - Async Serial,0x92
17.451490166666666,ch 0 - Async Serial,0x04
17.451576833333334,ch 0 - Async Serial,0x0B
17.451663541666665,ch 0 - Async Serial,0xD6
17.451750208333333,ch 0 - Async Serial,0x51
17.451836875000001,ch 0 - Async Serial,0x20
17.451923541666666,ch 0 - Async Serial,0x0D
17.452010208333334,ch 0 - Async Serial,0x02
17.452096916666665,ch 0 - Async Serial,0x00
17.452183583333333,ch 0 - Async Serial,0x00
17.452270250000002,ch 0 - Async Serial,0x00
17.452356916666666,ch 0 - Async Serial,0x01
17.452443583333334,ch 0 - Async Serial,0x6E
17.452530291666665,ch 0 - Async Serial,0xFA
17.452616958333333,ch 0 - Async Serial,0x55
17.452703625000002,ch 0 - Async Serial,0x11
17.452790291666666,ch 0 - Async Serial,0x04
17.452876958333334,ch 0 - Async Serial,0x92
17.452963666666665,ch 0 - Async Serial,0x03
17.453050333333334,ch 0 - Async Serial,0x0B
17.453137000000002,ch 0 - Async Serial,0x5A
17.453223666666666,ch 0 - Async Serial,0x17
17.453310333333334,ch 0 - Async Serial,0x20
17.453397041666666,ch 0 - Async Serial,0x0D
17.453483708333334,ch 0 - Async Serial,0x03
17.453570375000002,ch 0 - Async Serial,0x01
17.453657041666666,ch 0 - Async Serial,0x00
17.453743708333334,ch 0 - Async Serial,0x00
17.453830416666666,ch 0 - Async Serial,0x00
17.453917083333334,ch 0 - Async Serial,0x46
17.454003749999998,ch 0 - Async Serial,0xA0
17.470134541666667,ch 1 - async serial,0x55
17.470221625000001,ch 1 - async serial,0x2D
17.470308750000001,ch 1 - async serial,0x04
17.470395875000001,ch 1 - async serial,0xF2
17.470483000000002,ch 1 - async serial,0x0B
17.470570124999998,ch 1 - async serial,0x04
17.470657208333332,ch 1 - async serial,0xD6
17.470744374999999,ch 1 - async serial,0x51
17.470831458333333,ch 1 - async serial,0xA0
17.470918541666666,ch 1 - async serial,0x0D
